group,node
146,2074
146,2080
146,2094
146,2114
146,2154
146,2158
146,2174
146,2178
146,2184
146,2194
146,2212
146,2214
146,2259
146,2294
146,2314
146,2334
146,2371
146,2374
146,2394
146,2403
146,2414
146,2419
146,2428
146,2474
146,2494
146,2514
146,2534
146,2554
146,2574
146,2585
146,2590
146,2614
146,2634
146,2654
146,2674
146,2679
146,2694
146,2734
146,2754
146,2774
146,2789
146,2794
146,2854
146,2874
146,2894
146,2914
146,2934
146,2937
146,2954
146,2959
146,2974
146,3030
146,3034
146,3054
146,3074
146,3094
146,3114
146,3134
146,3154
146,3174
146,3184
146,3194
146,3200
146,3218
146,3234
146,3274
146,3294
146,3303
146,3334
146,3344
146,3375
146,3377
146,3412
146,3414
146,3434
146,3437
146,3454
146,3494
146,3514
146,3554
146,3589
146,3594
146,3614
146,3619
146,3651
146,3654
146,3694
146,3714
146,3734
146,3735
146,3754
146,3774
146,3794
146,3836
146,3854
146,3874
146,3883
146,3894
146,3899
146,3914
146,3926
146,3934
146,3994
147,19
147,22
147,23
147,25
147,42
147,102
147,122
147,142
147,182
147,202
147,222
147,242
147,255
147,271
147,302
147,315
147,322
147,382
147,398
147,409
147,461
147,472
147,482
147,502
147,522
147,544
147,545
147,547
147,562
147,582
147,583
147,602
147,622
147,642
147,656
147,662
147,682
147,702
147,722
147,735
147,737
147,740
147,742
147,802
147,810
147,822
147,842
147,854
147,862
147,875
147,881
147,882
147,905
147,914
147,942
147,962
147,965
147,982
147,1002
147,1022
147,1042
147,1062
147,1084
147,1102
147,1114
147,1122
147,1162
147,1182
147,1222
147,1242
147,1262
147,1282
147,1302
147,1333
147,1342
147,1350
147,1362
147,1382
147,1422
147,1442
147,1462
147,1502
147,1522
147,1527
147,1542
147,1562
147,1582
147,1602
147,1622
147,1642
147,1682
147,1715
147,1722
147,1742
147,1782
147,1842
147,1846
147,1848
147,1854
147,1860
147,1862
147,1882
147,1902
147,1907
147,1942
147,1962
147,2002
147,2022
147,2042
147,2082
147,2095
147,2100
147,2102
147,2122
147,2139
147,2177
147,2182
147,2195
147,2202
147,2222
147,2235
147,2242
147,2276
147,2277
147,2302
147,2322
147,2342
147,2357
147,2362
147,2377
147,2382
147,2385
147,2402
147,2411
147,2421
147,2428
147,2443
147,2482
147,2502
147,2510
147,2522
147,2540
147,2542
147,2547
147,2562
147,2582
147,2586
147,2614
147,2622
147,2682
147,2693
147,2702
147,2716
147,2762
147,2782
147,2802
147,2822
147,2842
147,2862
147,2901
147,2902
147,2917
147,2922
147,2942
147,3002
147,3042
147,3082
147,3097
147,3108
147,3142
147,3162
147,3182
147,3202
147,3203
147,3262
147,3279
147,3302
147,3322
147,3327
147,3342
147,3343
147,3362
147,3402
147,3414
147,3422
147,3427
147,3442
147,3450
147,3462
147,3482
147,3502
147,3523
147,3532
147,3542
147,3555
147,3562
147,3582
147,3602
147,3642
147,3644
147,3662
147,3682
147,3688
147,3695
147,3702
147,3705
147,3722
147,3762
147,3768
147,3802
147,3805
147,3822
147,3829
147,3833
147,3870
147,3882
147,3902
147,3922
147,3942
147,3958
147,3962
147,3980
148,14
148,34
148,41
148,110
148,114
148,139
148,147
148,154
148,174
148,194
148,196
148,214
148,221
148,231
148,234
148,254
148,261
148,274
148,294
148,314
148,334
148,354
148,374
148,377
148,414
148,460
148,474
148,494
148,514
148,543
148,551
148,554
148,555
148,574
148,594
148,614
148,654
148,674
148,691
148,694
148,714
148,734
148,742
148,774
148,814
148,835
148,854
148,874
148,886
148,890
148,894
148,934
148,948
148,954
148,980
148,994
148,1002
148,1014
148,1074
148,1094
148,1112
148,1115
148,1128
148,1134
148,1140
148,1154
148,1214
148,1254
148,1255
148,1274
148,1334
148,1354
148,1394
148,1414
148,1434
148,1454
148,1458
148,1474
148,1494
148,1509
148,1514
148,1534
148,1539
148,1554
148,1574
148,1594
148,1614
148,1634
148,1654
148,1664
148,1674
148,1679
148,1694
148,1714
148,1730
148,1766
148,1774
148,1781
148,1794
148,1811
148,1814
148,1821
148,1854
148,1886
148,1894
148,1914
148,1934
148,1954
148,1974
148,1994
148,2022
148,2026
148,2034
148,2049
148,2055
148,2074
148,2085
148,2108
148,2114
148,2126
148,2154
148,2174
148,2194
148,2214
148,2234
148,2254
148,2294
148,2325
148,2334
148,2374
148,2394
148,2434
148,2443
148,2451
148,2454
148,2474
148,2494
148,2514
148,2531
148,2534
148,2554
148,2574
148,2594
148,2614
148,2617
148,2634
148,2636
148,2637
148,2654
148,2682
148,2694
148,2714
148,2734
148,2737
148,2743
148,2754
148,2774
148,2793
148,2794
148,2814
148,2835
148,2874
148,2883
148,2894
148,2914
148,2934
148,2954
148,2967
148,2970
148,2991
148,2994
148,3000
148,3034
148,3094
148,3165
148,3174
148,3234
148,3251
148,3274
148,3313
148,3317
148,3326
148,3334
148,3352
148,3354
148,3374
148,3394
148,3414
148,3454
148,3458
148,3474
148,3494
148,3514
148,3547
148,3550
148,3554
148,3574
148,3594
148,3604
148,3614
148,3654
148,3655
148,3674
148,3714
148,3730
148,3734
148,3747
148,3754
148,3774
148,3794
148,3810
148,3814
148,3834
148,3854
148,3870
148,3874
148,3894
148,3914
148,3934
148,3954
148,3955
148,3956
148,3971
148,3974
149,7
149,27
149,28
149,47
149,67
149,69
149,72
149,87
149,105
149,110
149,127
149,147
149,157
149,167
149,187
149,193
149,207
149,216
149,227
149,247
149,254
149,267
149,287
149,307
149,327
149,347
149,367
149,407
149,427
149,447
149,467
149,487
149,496
149,502
149,507
149,527
149,547
149,567
149,587
149,591
149,607
149,627
149,631
149,635
149,647
149,667
149,687
149,707
149,747
149,767
149,787
149,788
149,807
149,827
149,847
149,867
149,883
149,887
149,896
149,907
149,927
149,947
149,957
149,967
149,988
149,1007
149,1017
149,1027
149,1067
149,1097
149,1107
149,1127
149,1151
149,1167
149,1187
149,1207
149,1226
149,1267
149,1287
149,1307
149,1327
149,1367
149,1387
149,1407
149,1467
149,1487
149,1503
149,1507
149,1511
149,1526
149,1527
149,1534
149,1542
149,1545
149,1561
149,1567
149,1587
149,1601
149,1627
149,1647
149,1667
149,1673
149,1687
149,1707
149,1717
149,1727
149,1747
149,1787
149,1807
149,1827
149,1846
149,1847
149,1867
149,1887
149,1905
149,1907
149,1927
149,1947
149,2007
149,2047
149,2053
149,2067
149,2087
149,2093
149,2113
149,2127
149,2147
149,2167
149,2181
149,2193
149,2207
149,2208
149,2227
149,2247
149,2271
149,2287
149,2307
149,2327
149,2333
149,2347
149,2367
149,2387
149,2407
149,2427
149,2447
149,2467
149,2497
149,2507
149,2527
149,2547
149,2567
149,2587
149,2607
149,2622
149,2624
149,2627
149,2647
149,2648
149,2667
149,2677
149,2687
149,2696
149,2707
149,2727
149,2767
149,2774
149,2804
149,2807
149,2825
149,2827
149,2847
149,2867
149,2893
149,2927
149,2947
149,2951
149,2987
149,3007
149,3047
149,3067
149,3074
149,3087
149,3107
149,3127
149,3259
149,3279
149,3287
149,3303
149,3327
149,3341
149,3347
149,3356
149,3367
149,3387
149,3427
149,3447
149,3467
149,3471
149,3481
149,3487
149,3492
149,3507
149,3527
149,3547
149,3567
149,3607
149,3647
149,3687
149,3699
149,3727
149,3747
149,3751
149,3781
149,3787
149,3807
149,3827
149,3847
149,3867
149,3887
149,3907
149,3927
149,3947
149,3959
149,3967
149,3987
150,23
150,32
150,42
150,43
150,57
150,63
150,92
150,103
150,123
150,143
150,163
150,195
150,222
150,223
150,263
150,303
150,323
150,343
150,362
150,363
150,367
150,383
150,402
150,403
150,423
150,437
150,443
150,448
150,478
150,483
150,523
150,543
150,550
150,563
150,574
150,583
150,603
150,623
150,643
150,663
150,679
150,714
150,743
150,783
150,803
150,843
150,863
150,883
150,903
150,923
150,943
150,963
150,973
150,980
150,1023
150,1043
150,1054
150,1063
150,1080
150,1103
150,1113
150,1123
150,1146
150,1163
150,1183
150,1215
150,1223
150,1243
150,1263
150,1323
150,1343
150,1363
150,1383
150,1403
150,1423
150,1442
150,1443
150,1446
150,1463
150,1483
150,1523
150,1526
150,1543
150,1549
150,1563
150,1569
150,1583
150,1623
150,1636
150,1640
150,1643
150,1663
150,1683
150,1703
150,1716
150,1723
150,1743
150,1761
150,1803
150,1823
150,1843
150,1863
150,1876
150,1883
150,1903
150,1905
150,1943
150,1963
150,1983
150,2005
150,2023
150,2054
150,2063
150,2083
150,2103
150,2123
150,2143
150,2163
150,2169
150,2183
150,2203
150,2223
150,2236
150,2243
150,2263
150,2283
150,2303
150,2322
150,2343
150,2363
150,2383
150,2392
150,2394
150,2403
150,2423
150,2483
150,2503
150,2527
150,2563
150,2583
150,2603
150,2610
150,2623
150,2643
150,2662
150,2663
150,2683
150,2703
150,2704
150,2723
150,2743
150,2783
150,2823
150,2843
150,2863
150,2872
150,2879
150,2883
150,2903
150,2907
150,2923
150,2943
150,2963
150,2969
150,2983
150,3003
150,3023
150,3043
150,3054
150,3063
150,3083
150,3092
150,3103
150,3105
150,3151
150,3163
150,3164
150,3183
150,3203
150,3219
150,3221
150,3223
150,3263
150,3283
150,3304
150,3323
150,3341
150,3372
150,3383
150,3395
150,3403
150,3423
150,3443
150,3453
150,3463
150,3467
150,3483
150,3502
150,3503
150,3523
150,3543
150,3563
150,3564
150,3603
150,3623
150,3643
150,3649
150,3663
150,3675
150,3683
150,3703
150,3722
150,3723
150,3731
150,3743
150,3759
150,3783
150,3794
150,3842
150,3843
150,3863
150,3883
150,3922
150,3943
150,3963
150,3976
150,3983
151,3
151,15
151,23
151,43
151,57
151,63
151,83
151,103
151,123
151,183
151,203
151,206
151,221
151,223
151,243
151,263
151,264
151,283
151,289
151,303
151,323
151,328
151,336
151,343
151,363
151,370
151,403
151,423
151,443
151,475
151,502
151,503
151,511
151,514
151,523
151,543
151,571
151,583
151,599
151,623
151,643
151,655
151,662
151,663
151,683
151,703
151,743
151,763
151,767
151,776
151,783
151,803
151,823
151,843
151,859
151,863
151,883
151,887
151,903
151,913
151,923
151,943
151,963
151,983
151,1003
151,1010
151,1021
151,1023
151,1063
151,1096
151,1103
151,1123
151,1203
151,1275
151,1281
151,1283
151,1288
151,1303
151,1315
151,1321
151,1323
151,1343
151,1349
151,1373
151,1383
151,1403
151,1423
151,1483
151,1503
151,1539
151,1563
151,1583
151,1603
151,1623
151,1635
151,1663
151,1683
151,1703
151,1723
151,1783
151,1803
151,1823
151,1843
151,1863
151,1876
151,1879
151,1883
151,1923
151,1957
151,1960
151,1963
151,1983
151,2003
151,2023
151,2052
151,2078
151,2083
151,2120
151,2123
151,2143
151,2163
151,2183
151,2194
151,2203
151,2243
151,2263
151,2283
151,2297
151,2303
151,2323
151,2363
151,2403
151,2404
151,2409
151,2421
151,2423
151,2434
151,2443
151,2446
151,2463
151,2467
151,2468
151,2483
151,2518
151,2523
151,2539
151,2543
151,2583
151,2587
151,2589
151,2623
151,2643
151,2683
151,2703
151,2723
151,2736
151,2743
151,2748
151,2755
151,2763
151,2783
151,2797
151,2803
151,2843
151,2852
151,2863
151,2892
151,2903
151,2943
151,2963
151,2977
151,2983
151,3003
151,3036
151,3063
151,3072
151,3077
151,3083
151,3103
151,3123
151,3143
151,3163
151,3177
151,3193
151,3223
151,3243
151,3249
151,3263
151,3294
151,3303
151,3323
151,3343
151,3363
151,3371
151,3383
151,3403
151,3423
151,3442
151,3443
151,3445
151,3463
151,3483
151,3523
151,3543
151,3563
151,3574
151,3583
151,3623
151,3643
151,3645
151,3668
151,3683
151,3703
151,3723
151,3738
151,3743
151,3745
151,3783
151,3803
151,3823
151,3841
151,3843
151,3863
151,3883
151,3908
151,3923
151,3943
151,3963
152,0
152,15
152,20
152,40
152,50
152,60
152,70
152,80
152,100
152,120
152,136
152,156
152,160
152,180
152,183
152,200
152,240
152,260
152,280
152,307
152,320
152,324
152,327
152,340
152,360
152,365
152,380
152,400
152,420
152,440
152,461
152,480
152,500
152,520
152,535
152,540
152,580
152,600
152,620
152,640
152,660
152,720
152,740
152,780
152,800
152,820
152,840
152,885
152,886
152,911
152,912
152,920
152,924
152,960
152,980
152,985
152,986
152,1000
152,1005
152,1020
152,1040
152,1060
152,1080
152,1100
152,1120
152,1140
152,1145
152,1158
152,1160
152,1180
152,1200
152,1220
152,1280
152,1300
152,1320
152,1340
152,1360
152,1397
152,1402
152,1408
152,1420
152,1440
152,1446
152,1453
152,1460
152,1500
152,1520
152,1540
152,1541
152,1560
152,1600
152,1648
152,1660
152,1663
152,1685
152,1700
152,1720
152,1732
152,1740
152,1760
152,1796
152,1800
152,1814
152,1815
152,1820
152,1840
152,1860
152,1880
152,1900
152,1918
152,1920
152,1921
152,1940
152,1952
152,1980
152,1994
152,2000
152,2009
152,2010
152,2020
152,2024
152,2037
152,2048
152,2060
152,2077
152,2100
152,2110
152,2120
152,2140
152,2155
152,2160
152,2180
152,2200
152,2216
152,2220
152,2232
152,2240
152,2260
152,2340
152,2351
152,2368
152,2380
152,2389
152,2400
152,2406
152,2420
152,2440
152,2460
152,2480
152,2500
152,2520
152,2530
152,2560
152,2573
152,2600
152,2620
152,2640
152,2645
152,2646
152,2660
152,2692
152,2700
152,2720
152,2780
152,2800
152,2820
152,2840
152,2860
152,2878
152,2900
152,2920
152,2932
152,2940
152,3019
152,3020
152,3052
152,3080
152,3120
152,3139
152,3140
152,3170
152,3196
152,3200
152,3242
152,3247
152,3255
152,3280
152,3300
152,3320
152,3340
152,3360
152,3380
152,3420
152,3425
152,3440
152,3460
152,3479
152,3480
152,3484
152,3500
152,3504
152,3525
152,3540
152,3585
152,3600
152,3631
152,3639
152,3640
152,3660
152,3683
152,3700
152,3706
152,3720
152,3740
152,3760
152,3780
152,3798
152,3820
152,3856
152,3859
152,3876
152,3880
152,3881
152,3912
152,3920
152,3940
152,3943
152,3952
152,3960
152,3980
153,3
153,23
153,37
153,40
153,43
153,83
153,103
153,105
153,123
153,143
153,150
153,163
153,183
153,203
153,223
153,243
153,247
153,263
153,275
153,283
153,293
153,301
153,303
153,323
153,343
153,363
153,364
153,383
153,403
153,404
153,443
153,483
153,503
153,523
153,541
153,543
153,563
153,566
153,583
153,598
153,603
153,612
153,618
153,623
153,643
153,674
153,703
153,720
153,723
153,737
153,743
153,777
153,783
153,803
153,806
153,808
153,823
153,835
153,843
153,876
153,903
153,923
153,978
153,983
153,1003
153,1019
153,1023
153,1043
153,1063
153,1081
153,1083
153,1143
153,1163
153,1176
153,1183
153,1201
153,1203
153,1243
153,1251
153,1257
153,1263
153,1279
153,1283
153,1303
153,1323
153,1363
153,1383
153,1403
153,1443
153,1463
153,1503
153,1508
153,1523
153,1543
153,1563
153,1603
153,1620
153,1623
153,1634
153,1643
153,1663
153,1667
153,1676
153,1728
153,1733
153,1743
153,1762
153,1763
153,1783
153,1788
153,1803
153,1810
153,1823
153,1843
153,1863
153,1923
153,1943
153,1963
153,1978
153,2003
153,2023
153,2079
153,2083
153,2103
153,2123
153,2143
153,2167
153,2183
153,2241
153,2243
153,2259
153,2303
153,2323
153,2343
153,2351
153,2383
153,2403
153,2422
153,2423
153,2443
153,2467
153,2483
153,2501
153,2503
153,2523
153,2543
153,2544
153,2563
153,2583
153,2603
153,2623
153,2643
153,2649
153,2663
153,2664
153,2680
153,2696
153,2703
153,2723
153,2743
153,2763
153,2782
153,2783
153,2809
153,2827
153,2843
153,2863
153,2883
153,2903
153,2923
153,2943
153,2961
153,2983
153,3018
153,3023
153,3043
153,3083
153,3103
153,3116
153,3123
153,3131
153,3143
153,3145
153,3163
153,3203
153,3223
153,3243
153,3259
153,3283
153,3303
153,3343
153,3353
153,3363
153,3394
153,3412
153,3443
153,3458
153,3463
153,3483
153,3495
153,3503
153,3523
153,3541
153,3543
153,3563
153,3571
153,3579
153,3583
153,3603
153,3623
153,3643
153,3646
153,3680
153,3683
153,3685
153,3690
153,3703
153,3723
153,3743
153,3761
153,3763
153,3783
153,3788
153,3803
153,3823
153,3863
153,3903
153,3943
153,3956
153,3963
153,3983
154,14
154,16
154,36
154,38
154,56
154,64
154,76
154,96
154,98
154,136
154,156
154,167
154,176
154,195
154,196
154,216
154,236
154,256
154,276
154,296
154,316
154,321
154,332
154,336
154,356
154,358
154,366
154,376
154,395
154,396
154,401
154,416
154,420
154,456
154,465
154,495
154,496
154,516
154,536
154,539
154,576
154,621
154,636
154,645
154,676
154,688
154,696
154,716
154,718
154,736
154,756
154,768
154,776
154,796
154,816
154,836
154,856
154,859
154,895
154,896
154,908
154,910
154,936
154,939
154,956
154,976
154,996
154,1002
154,1016
154,1036
154,1053
154,1068
154,1076
154,1080
154,1096
154,1116
154,1136
154,1156
154,1176
154,1216
154,1236
154,1248
154,1256
154,1276
154,1296
154,1310
154,1316
154,1336
154,1344
154,1356
154,1372
154,1376
154,1416
154,1436
154,1456
154,1516
154,1536
154,1556
154,1568
154,1576
154,1579
154,1596
154,1616
154,1630
154,1656
154,1677
154,1696
154,1708
154,1736
154,1756
154,1776
154,1796
154,1816
154,1836
154,1856
154,1876
154,1914
154,1916
154,1936
154,1956
154,1976
154,2036
154,2056
154,2076
154,2096
154,2116
154,2136
154,2156
154,2196
154,2202
154,2206
154,2216
154,2236
154,2256
154,2264
154,2276
154,2296
154,2316
154,2336
154,2352
154,2416
154,2436
154,2456
154,2458
154,2476
154,2496
154,2513
154,2556
154,2576
154,2596
154,2616
154,2656
154,2676
154,2696
154,2716
154,2736
154,2742
154,2756
154,2776
154,2792
154,2796
154,2815
154,2836
154,2865
154,2876
154,2895
154,2906
154,2908
154,2916
154,2936
154,2976
154,2996
154,3001
154,3011
154,3016
154,3020
154,3056
154,3076
154,3096
154,3120
154,3136
154,3156
154,3176
154,3216
154,3236
154,3239
154,3256
154,3276
154,3316
154,3330
154,3336
154,3356
154,3376
154,3377
154,3396
154,3407
154,3416
154,3436
154,3462
154,3480
154,3496
154,3516
154,3519
154,3532
154,3536
154,3556
154,3576
154,3592
154,3594
154,3596
154,3616
154,3636
154,3644
154,3656
154,3676
154,3696
154,3716
154,3736
154,3756
154,3769
154,3776
154,3796
154,3816
154,3836
154,3856
154,3876
154,3878
154,3896
154,3904
154,3936
154,3956
154,3990
154,3996
155,11
155,31
155,71
155,73
155,81
155,91
155,111
155,131
155,171
155,211
155,231
155,242
155,251
155,268
155,271
155,276
155,286
155,287
155,291
155,331
155,351
155,371
155,391
155,402
155,411
155,431
155,471
155,491
155,511
155,524
155,531
155,534
155,549
155,551
155,558
155,561
155,571
155,600
155,611
155,631
155,632
155,651
155,657
155,668
155,669
155,671
155,691
155,711
155,731
155,745
155,758
155,771
155,783
155,791
155,851
155,871
155,891
155,911
155,931
155,951
155,971
155,1011
155,1031
155,1051
155,1091
155,1108
155,1111
155,1113
155,1131
155,1151
155,1191
155,1194
155,1211
155,1291
155,1311
155,1323
155,1331
155,1351
155,1353
155,1363
155,1371
155,1373
155,1377
155,1391
155,1411
155,1431
155,1438
155,1451
155,1471
155,1480
155,1491
155,1511
155,1531
155,1551
155,1571
155,1611
155,1639
155,1651
155,1671
155,1691
155,1697
155,1706
155,1711
155,1713
155,1739
155,1751
155,1771
155,1791
155,1811
155,1824
155,1831
155,1850
155,1871
155,1891
155,1911
155,1931
155,1951
155,1961
155,1971
155,1985
155,1991
155,2011
155,2031
155,2040
155,2051
155,2071
155,2091
155,2107
155,2111
155,2112
155,2146
155,2191
155,2231
155,2236
155,2241
155,2242
155,2251
155,2260
155,2271
155,2296
155,2302
155,2311
155,2341
155,2351
155,2371
155,2387
155,2391
155,2411
155,2431
155,2451
155,2471
155,2477
155,2481
155,2500
155,2511
155,2531
155,2551
155,2571
155,2591
155,2611
155,2637
155,2651
155,2671
155,2683
155,2731
155,2751
155,2771
155,2791
155,2804
155,2821
155,2831
155,2843
155,2851
155,2871
155,2888
155,2891
155,2951
155,2991
155,2993
155,3011
155,3031
155,3051
155,3071
155,3091
155,3111
155,3131
155,3151
155,3158
155,3171
155,3179
155,3191
155,3211
155,3231
155,3235
155,3264
155,3271
155,3300
155,3311
155,3336
155,3351
155,3371
155,3391
155,3403
155,3411
155,3431
155,3451
155,3491
155,3511
155,3531
155,3557
155,3608
155,3619
155,3629
155,3631
155,3651
155,3662
155,3666
155,3671
155,3711
155,3731
155,3751
155,3752
155,3771
155,3791
155,3797
155,3811
155,3817
155,3831
155,3848
155,3871
155,3931
155,3949
155,3951
155,3991
156,13
156,22
156,29
156,33
156,53
156,93
156,113
156,133
156,148
156,153
156,187
156,213
156,219
156,253
156,273
156,293
156,313
156,333
156,353
156,361
156,363
156,366
156,373
156,393
156,431
156,433
156,440
156,445
156,473
156,480
156,497
156,533
156,553
156,573
156,574
156,576
156,593
156,613
156,633
156,642
156,653
156,673
156,693
156,713
156,733
156,752
156,753
156,773
156,793
156,804
156,813
156,818
156,842
156,845
156,853
156,873
156,893
156,913
156,916
156,920
156,933
156,953
156,973
156,993
156,1013
156,1053
156,1073
156,1093
156,1097
156,1113
156,1133
156,1142
156,1144
156,1153
156,1173
156,1183
156,1193
156,1213
156,1218
156,1233
156,1241
156,1273
156,1293
156,1313
156,1333
156,1338
156,1353
156,1373
156,1377
156,1393
156,1413
156,1433
156,1444
156,1453
156,1461
156,1473
156,1491
156,1493
156,1508
156,1513
156,1543
156,1559
156,1566
156,1575
156,1593
156,1613
156,1633
156,1653
156,1673
156,1693
156,1713
156,1733
156,1734
156,1753
156,1773
156,1793
156,1813
156,1817
156,1833
156,1837
156,1853
156,1873
156,1893
156,1913
156,1929
156,1933
156,1939
156,1953
156,1973
156,2013
156,2026
156,2033
156,2053
156,2064
156,2073
156,2093
156,2113
156,2153
156,2164
156,2165
156,2173
156,2185
156,2193
156,2213
156,2233
156,2234
156,2313
156,2353
156,2373
156,2413
156,2433
156,2473
156,2493
156,2510
156,2533
156,2561
156,2563
156,2573
156,2593
156,2633
156,2635
156,2653
156,2673
156,2685
156,2693
156,2699
156,2713
156,2721
156,2733
156,2773
156,2813
156,2868
156,2873
156,2913
156,2933
156,2953
156,2965
156,2973
156,2993
156,3013
156,3018
156,3033
156,3053
156,3070
156,3073
156,3078
156,3093
156,3133
156,3173
156,3186
156,3193
156,3202
156,3204
156,3213
156,3253
156,3273
156,3285
156,3313
156,3353
156,3373
156,3393
156,3433
156,3453
156,3493
156,3499
156,3513
156,3533
156,3534
156,3553
156,3573
156,3593
156,3601
156,3613
156,3626
156,3633
156,3653
156,3673
156,3688
156,3693
156,3697
156,3713
156,3733
156,3753
156,3773
156,3793
156,3813
156,3827
156,3833
156,3853
156,3873
156,3913
156,3933
156,3938
156,3943
156,3953
156,3993
157,15
157,35
157,55
157,68
157,75
157,92
157,95
157,115
157,135
157,155
157,175
157,215
157,255
157,275
157,284
157,287
157,295
157,309
157,335
157,342
157,395
157,396
157,400
157,415
157,435
157,455
157,475
157,492
157,495
157,498
157,515
157,555
157,575
157,589
157,615
157,655
157,675
157,695
157,705
157,715
157,725
157,732
157,755
157,775
157,795
157,796
157,815
157,823
157,835
157,842
157,855
157,875
157,895
157,915
157,935
157,955
157,975
157,995
157,1015
157,1024
157,1027
157,1035
157,1047
157,1055
157,1065
157,1075
157,1095
157,1106
157,1115
157,1175
157,1188
157,1195
157,1215
157,1235
157,1255
157,1272
157,1275
157,1295
157,1315
157,1335
157,1351
157,1355
157,1375
157,1395
157,1411
157,1415
157,1435
157,1454
157,1455
157,1475
157,1484
157,1495
157,1515
157,1535
157,1555
157,1575
157,1595
157,1598
157,1603
157,1615
157,1635
157,1655
157,1657
157,1674
157,1675
157,1695
157,1696
157,1714
157,1715
157,1735
157,1755
157,1791
157,1795
157,1815
157,1835
157,1875
157,1895
157,1915
157,1935
157,1955
157,1970
157,1975
157,1980
157,2004
157,2015
157,2035
157,2055
157,2075
157,2115
157,2123
157,2147
157,2148
157,2155
157,2165
157,2175
157,2195
157,2235
157,2237
157,2252
157,2255
157,2274
157,2275
157,2335
157,2355
157,2377
157,2395
157,2401
157,2455
157,2461
157,2475
157,2508
157,2515
157,2535
157,2555
157,2575
157,2595
157,2615
157,2635
157,2655
157,2675
157,2695
157,2705
157,2715
157,2735
157,2759
157,2775
157,2801
157,2811
157,2838
157,2849
157,2875
157,2895
157,2915
157,2921
157,2935
157,2955
157,2970
157,2974
157,2975
157,2995
157,3015
157,3027
157,3031
157,3035
157,3055
157,3063
157,3095
157,3115
157,3135
157,3145
157,3146
157,3155
157,3194
157,3195
157,3215
157,3235
157,3245
157,3275
157,3295
157,3308
157,3335
157,3355
157,3375
157,3395
157,3399
157,3415
157,3435
157,3455
157,3475
157,3495
157,3515
157,3555
157,3595
157,3615
157,3635
157,3675
157,3681
157,3695
157,3715
157,3735
157,3755
157,3759
157,3775
157,3780
157,3795
157,3800
157,3825
157,3835
157,3855
157,3875
157,3895
157,3915
157,3935
157,3953
157,3955
157,3975
157,3995
158,10
158,30
158,50
158,70
158,95
158,110
158,130
158,150
158,190
158,205
158,210
158,230
158,270
158,273
158,290
158,293
158,310
158,330
158,350
158,370
158,382
158,390
158,410
158,415
158,425
158,430
158,470
158,490
158,549
158,550
158,583
158,690
158,719
158,730
158,750
158,768
158,770
158,790
158,810
158,830
158,850
158,861
158,870
158,890
158,903
158,905
158,930
158,945
158,950
158,970
158,990
158,996
158,1030
158,1050
158,1070
158,1090
158,1094
158,1110
158,1122
158,1150
158,1156
158,1170
158,1187
158,1210
158,1230
158,1250
158,1270
158,1310
158,1311
158,1330
158,1370
158,1390
158,1404
158,1410
158,1430
158,1440
158,1450
158,1455
158,1470
158,1472
158,1490
158,1491
158,1510
158,1530
158,1536
158,1537
158,1544
158,1550
158,1570
158,1590
158,1597
158,1610
158,1630
158,1632
158,1656
158,1670
158,1682
158,1689
158,1690
158,1694
158,1710
158,1716
158,1742
158,1770
158,1777
158,1790
158,1811
158,1829
158,1830
158,1850
158,1870
158,1890
158,1908
158,1910
158,1923
158,1935
158,1950
158,1952
158,1956
158,1959
158,1965
158,1970
158,1984
158,1990
158,2010
158,2050
158,2070
158,2078
158,2090
158,2110
158,2130
158,2144
158,2170
158,2189
158,2190
158,2206
158,2210
158,2230
158,2330
158,2337
158,2340
158,2345
158,2366
158,2370
158,2410
158,2470
158,2482
158,2521
158,2530
158,2550
158,2570
158,2590
158,2591
158,2610
158,2617
158,2669
158,2698
158,2709
158,2710
158,2730
158,2741
158,2750
158,2757
158,2770
158,2790
158,2810
158,2830
158,2850
158,2870
158,2890
158,2910
158,2970
158,2990
158,3010
158,3045
158,3046
158,3050
158,3090
158,3110
158,3129
158,3130
158,3150
158,3164
158,3172
158,3190
158,3199
158,3206
158,3210
158,3230
158,3250
158,3252
158,3254
158,3270
158,3276
158,3290
158,3306
158,3310
158,3315
158,3330
158,3342
158,3350
158,3371
158,3390
158,3393
158,3430
158,3470
158,3478
158,3488
158,3490
158,3510
158,3530
158,3550
158,3567
158,3569
158,3570
158,3589
158,3590
158,3600
158,3610
158,3630
158,3670
158,3690
158,3710
158,3730
158,3732
158,3750
158,3770
158,3790
158,3810
158,3830
158,3833
158,3850
158,3855
158,3866
158,3870
158,3890
158,3910
158,3950
158,3970
159,18
159,27
159,30
159,38
159,58
159,78
159,81
159,98
159,118
159,120
159,132
159,138
159,158
159,174
159,198
159,207
159,238
159,258
159,264
159,278
159,298
159,302
159,307
159,318
159,338
159,378
159,381
159,389
159,398
159,415
159,418
159,422
159,451
159,458
159,478
159,518
159,538
159,558
159,578
159,585
159,598
159,618
159,638
159,644
159,650
159,654
159,658
159,678
159,686
159,695
159,698
159,707
159,733
159,738
159,758
159,765
159,778
159,782
159,798
159,818
159,838
159,858
159,878
159,898
159,918
159,938
159,952
159,958
159,978
159,998
159,1018
159,1026
159,1038
159,1078
159,1080
159,1098
159,1118
159,1120
159,1125
159,1138
159,1158
159,1175
159,1198
159,1207
159,1238
159,1278
159,1298
159,1368
