node,cost,block
2069,0.08578873329867109,9
2070,0.13604452771658437,10
2071,0.09641895063918098,11
2072,0.20537963869157211,12
2073,0.23636043409826096,13
2074,0.06443049752149885,14
2075,0.10633355253768961,15
2076,0.55433521229461924,16
2077,0.25035924939551085,17
2078,0.11567443743561197,18
2079,0.12506203180045450,19
2080,0.13952191665507971,0
2081,0.18839596381421347,1
2082,0.27158741948817022,2
2083,0.09761903510683276,3
2084,0.13621598321347489,4
2085,0.36524317090304947,5
2086,0.10077576150803799,6
2087,0.09678258956478258,7
2088,0.23424465542211131,8
2089,0.09474439419079558,9
2090,0.10888258702556095,10
2091,0.08486775111547074,11
2092,0.11895174089466515,12
2093,0.07797920357058961,13
2094,0.11977401664835612,14
2095,0.08183312026165793,15
2096,0.19716405214629640,16
2097,0.36977883498368397,17
2098,0.14869347384167284,18
2099,0.11710617000778323,19
2100,0.27191269556285375,0
2101,0.14446070742570161,1
2102,0.09768700726504931,2
2103,0.23016975388823957,3
2104,0.10304836464835535,4
2105,0.15345336276569604,5
2106,0.19791934552719698,6
2107,0.12274109770940016,7
2108,0.13511046856893810,8
2109,0.08399754294354053,9
2110,0.14199646692801948,10
2111,0.25872894472636943,11
2112,0.13481766056478878,12
2113,0.11870728132124633,13
2114,0.22375107419690649,14
2115,0.30462100830706479,15
2116,0.12990238835406734,16
2117,0.12526321059667472,17
2118,0.23368182477910271,18
2119,0.06455129898138927,19
2120,0.06684159374576190,0
2121,0.09193445900543931,1
2122,0.13188016848550238,2
2123,0.14251916414854138,3
2124,0.31240484423565251,4
2125,0.14738844379903415,5
2126,0.08079413060424293,6
2127,0.18102267239515207,7
2128,0.29108336254904127,8
2129,0.09140102149072048,9
2130,0.09948478166787578,10
2131,0.13087325502775493,11
2132,0.16463136465572153,12
2133,0.14235337295743722,13
2134,0.16120414179653259,14
2135,0.08990700261691514,15
2136,0.14169620786522341,16
2137,0.20919061164557007,17
2138,0.11820204035017028,18
2139,0.15582827552971446,19
2140,0.25850613383593474,0
2141,0.18507810833642818,1
2142,0.10171125827758026,2
2143,0.15527944079845707,3
2144,0.19918114688880539,4
2145,0.11314179927427616,5
2146,0.09724949298057763,6
2147,0.20333242644234628,7
2148,0.13695849458611326,8
2149,0.24161753683978404,9
2150,0.23264985543872652,10
2151,0.12301479240690032,11
2152,0.08544356277126672,12
2153,0.10507817313513645,13
2154,0.13637341790530902,14
2155,0.09852809964866226,15
2156,0.10693036848406820,16
2157,0.11952574079660901,17
2158,0.14907090693378694,18
2159,0.28908599526591117,19
2160,0.17419281063232189,0
2161,0.08236191615829516,1
2162,0.12332258992971927,2
2163,0.24421540529770969,3
2164,0.12790776252585478,4
2165,0.23303882354152550,5
2166,0.19823192836944248,6
2167,0.10567560409845272,7
2168,0.09985358220925465,8
2169,0.21225971540220839,9
2170,0.11199892390588234,10
2171,0.19063236404342515,11
2172,0.13727311967676947,12
2173,0.25741601692789257,13
2174,0.22167717618864341,14
2175,0.08526108700653717,15
2176,0.14173771109066174,16
2177,0.16051108586708124,17
2178,0.11226684338144874,18
2179,0.12292056566988541,19
2180,0.12981809843287601,0
2181,0.19337666195108194,1
2182,0.18604658066039331,2
2183,0.11846665799905408,3
2184,0.10489004592340800,4
2185,0.20127230117664324,5
2186,0.16181658026214402,6
2187,0.14296204032412946,7
2188,0.16444112652786516,8
2189,0.12145686815937383,9
2190,0.14946855923655827,10
2191,0.10876950472476730,11
2192,0.14010830376846337,12
2193,0.15633078545403792,13
2194,0.07838773164834889,14
2195,0.13230238313479564,15
2196,0.13513208079578387,16
2197,0.08641614638768008,17
2198,0.14162928163963726,18
2199,0.07140409143263834,19
2200,0.07827536264975228,0
2201,0.41955068232872833,1
2202,0.10750640953183226,2
2203,0.07894416842317933,3
2204,0.16337838815137273,4
2205,0.15478006606718506,5
2206,0.17062979828492508,6
2207,0.12337538208988620,7
2208,0.10254653164429975,8
2209,0.11041729333748584,9
2210,0.11771510469525751,10
2211,0.19829366489093281,11
2212,0.13049048557576609,12
2213,0.13346249483426317,13
2214,0.14934387362963880,14
2215,0.32928876014740555,15
2216,0.12769625804728640,16
2217,0.13761022210219559,17
2218,0.18865007076111268,18
2219,0.19278536925274109,19
2220,0.09676743601346297,0
2221,0.16292696866756981,1
2222,0.10806168838686712,2
2223,0.10099398187441962,3
2224,0.09607137590814745,4
2225,0.15560706094823640,5
2226,0.12251295151353897,6
2227,0.22520227973846002,7
2228,0.10135634906210092,8
2229,0.19651649946990191,9
2230,0.09865988918331803,10
2231,0.13223817836963347,11
2232,0.09290738964987082,12
2233,0.16023355670051567,13
2234,0.28552496449661185,14
2235,0.07427354387415999,15
2236,0.21640052678662747,16
2237,0.40435129997490971,17
2238,0.08591472446659901,18
2239,0.12282092182941239,19
2240,0.21768923411151719,0
2241,0.18127707543475713,1
2242,0.10049121757658802,2
2243,0.27101969395210962,3
2244,0.20763714448287657,4
2245,0.12317580273671364,5
2246,0.16242477776120282,6
2247,0.14417180790694922,7
2248,0.11826128858788658,8
2249,0.07449748040106061,9
2250,0.08529898638392729,10
2251,0.17752949730799455,11
2252,0.12461764717365641,12
2253,0.10368003856839256,13
2254,0.14830604012865367,14
2255,0.10775781805117310,15
2256,0.13562687188790476,16
2257,0.11544294473502942,17
2258,0.15712793505350547,18
2259,0.10500503445554732,19
2260,0.12307675445936918,0
2261,0.20634056581692273,1
2262,0.18110464373669405,2
2263,0.15388406745125344,3
2264,0.12948846422188934,4
2265,0.09498738616138386,5
2266,0.14836021918199552,6
2267,0.11045093128649597,7
2268,0.14695651044406161,8
2269,0.09577054810074104,9
2270,0.10881427819385991,10
2271,0.10039863276179625,11
2272,0.18868243061030149,12
2273,0.09916291358502397,13
2274,0.19094826306188162,14
2275,0.08806405701749162,15
2276,0.10185678258734535,16
2277,0.14396171397959404,17
2278,0.09779193494606456,18
2279,0.11019249347555116,19
2280,0.12032091264954796,0
2281,0.10265226175734185,1
2282,0.18065835639210437,2
2283,0.08841018110067236,3
2284,0.11586204559928791,4
2285,0.10538083826833290,5
2286,0.09073954966198217,6
2287,0.17711056553371679,7
2288,0.14104224274759686,8
2289,0.14672731726877752,9
2290,0.12995351669532421,10
2291,0.09972243431710287,11
2292,0.09770596432644477,12
2293,0.12170159469097691,13
2294,0.20403034285807931,14
2295,0.07597138973100048,15
2296,0.24930050526670061,16
2297,0.30584951562378565,17
2298,0.09691712311173814,18
2299,0.16351879443765635,19
2300,0.07553824100589099,0
2301,0.11009224140415122,1
2302,0.10932618029371334,2
2303,0.15957050453075844,3
2304,0.20174437355188846,4
2305,0.18267207642705169,5
2306,0.09636725135164814,6
2307,0.13562732549416795,7
2308,0.20130249783883580,8
2309,0.26369641265842020,9
2310,0.12223447788037511,10
2311,0.17518258085400379,11
2312,0.23553192639710702,12
2313,0.24209890277355706,13
2314,0.11592315213483013,14
2315,0.13645167394924160,15
2316,0.14253072647008927,16
2317,0.20697976925409584,17
2318,0.13904976991907381,18
2319,0.11163032742645634,19
2320,0.22441172512628083,0
2321,0.09163201484937888,1
2322,0.21021725533912156,2
2323,0.13814031902885954,3
2324,0.17553042777203093,4
2325,0.34085467750558246,5
2326,0.06453061400912780,6
2327,0.18867891220467714,7
2328,0.18250029635027365,8
2329,0.09504195498577250,9
2330,0.07721362269479204,10
2331,0.14756605293980693,11
2332,0.10957967377319408,12
2333,0.08254552922711415,13
2334,0.07223646676452081,14
2335,0.17171639973027264,15
2336,0.10028966638242651,16
2337,0.11843627005544283,17
2338,0.11535683008778622,18
2339,0.13192918904136303,19
2340,0.07008344064064101,0
2341,0.12749928652255610,1
2342,0.12010171885163000,2
2343,0.19978189473713415,3
2344,0.09029455453206875,4
2345,0.08227068228075124,5
2346,0.11329071626565305,6
2347,0.20529581980368233,7
2348,0.12199386530849735,8
2349,0.12133884483899035,9
2350,0.08380228207063156,10
2351,0.13726396927638523,11
2352,0.20936882228929199,12
2353,0.19889212843428583,13
2354,0.19458770554861510,14
2355,0.15024545196192318,15
2356,0.37129980646872551,16
2357,0.11347469837895749,17
2358,0.18735407086058925,18
2359,0.17951528070853706,19
2360,0.12473497014795780,0
2361,0.18423843625640124,1
2362,0.16667850358973391,2
2363,0.24615309248020012,3
2364,0.14415528151812396,4
2365,0.12075515709720892,5
2366,0.13274924379202246,6
2367,0.11078959868418631,7
2368,0.11036298181585252,8
2369,0.09150323989417808,9
2370,0.18380966550418387,10
2371,0.26171835371244484,11
2372,0.12209334672571198,12
2373,0.07683896112315466,13
2374,0.11475867461801148,14
2375,0.19672938243780180,15
2376,0.10695340508590553,16
2377,0.29569410688545356,17
2378,0.20582604003614108,18
2379,0.11165397596382878,19
2380,0.09153711794570377,0
2381,0.10742355408986695,1
2382,0.16302517936047944,2
2383,0.26058714826295415,3
2384,0.15069344646956734,4
2385,0.24166477904160427,5
2386,0.61071056656799361,6
2387,0.17527594417591902,7
2388,0.07597141182531725,8
2389,0.07798937203067188,9
2390,0.10045709187644183,10
2391,0.11250567057651394,11
2392,0.30059037315233211,12
2393,0.31251765798944547,13
2394,0.12429274867373559,14
2395,0.13891109649804628,15
2396,0.15355784687336901,16
2397,0.11026099152570634,17
2398,0.12823335001147207,18
2399,0.11334260081409206,19
2400,0.21607649953653796,0
2401,0.17672523334346607,1
2402,0.13968588154587791,2
2403,0.12618661742501766,3
2404,0.19570077252953544,4
2405,0.14737933706791023,5
2406,0.15106832150231997,6
2407,0.18886403189275247,7
2408,0.24466274244146330,8
2409,0.09741801358899008,9
2410,0.09231422568075157,10
2411,0.09829663454789089,11
2412,0.10783871942156956,12
2413,0.10719325949794173,13
2414,0.17758544221003186,14
2415,0.20748656874392990,15
2416,0.11674169483100941,16
2417,0.17925481731565801,17
2418,0.09105806862448826,18
2419,0.19188648464517549,19
2420,0.08061709739769300,0
2421,0.14244931064729549,1
2422,0.08216187290769220,2
2423,0.21458777901700410,3
2424,0.07489087065081794,4
2425,0.14808606337389596,5
2426,0.17058877000961109,6
2427,0.12559786468206630,7
2428,0.11232920798727342,8
2429,0.07319906779756435,9
2430,0.16905935835008193,10
2431,0.07964939726392817,11
2432,0.14322656654692598,12
2433,0.18205091153769853,13
2434,0.18175116189897589,14
2435,0.08636825313196358,15
2436,0.15763120332684760,16
2437,0.25548913595421896,17
2438,0.19207083103286648,18
2439,0.14274843738998921,19
2440,0.10740667089816169,0
2441,0.18519405899730346,1
2442,0.10716324692745136,2
2443,0.12763199828861252,3
2444,0.14507635340486458,4
2445,0.08502073503423363,5
2446,0.08483169599112644,6
2447,0.09270024078659914,7
2448,0.13277270617714954,8
2449,0.07215754935216298,9
2450,0.10451022924111625,10
2451,0.15264458741039194,11
2452,0.10754849212364909,12
2453,0.08589258802102478,13
2454,0.08453265873488514,14
2455,0.13961901878918181,15
2456,0.12429040141763729,16
2457,0.12638253795912768,17
2458,0.16521530494154146,18
2459,0.12714475865637803,19
2460,0.12843520820831855,0
2461,0.15221348008640959,1
2462,0.18234737516454297,2
2463,0.14240525254827496,3
2464,0.08996134935419017,4
2465,0.09739069474244608,5
2466,0.12175484814691424,6
2467,0.14084569569806080,7
2468,0.09370540731106365,8
2469,0.17660346062097781,9
2470,0.12364853867180381,10
2471,0.07389729777551821,11
2472,0.22256403764790866,12
2473,0.09507372390745863,13
2474,0.11178881605224536,14
2475,0.37576772060972091,15
2476,0.12866810651439259,16
2477,0.14382034027909021,17
2478,0.15089617223836849,18
2479,0.11980012506813159,19
2480,0.12583964762614713,0
2481,0.13116172107785162,1
2482,0.11000960571981522,2
2483,0.09532197407386664,3
2484,0.10292171675930573,4
2485,0.09551164306763935,5
2486,0.09339060365312765,6
2487,0.18937246244125611,7
2488,0.14560991284072777,8
2489,0.23269308191617727,9
2490,0.12863167549982807,10
2491,0.17024558597167519,11
2492,0.11083268705863097,12
2493,0.09911415979075325,13
2494,0.10967491081634388,14
2495,0.20022123299398992,15
2496,0.08907629433247297,16
2497,0.10194550848847103,17
2498,0.08771346475043165,18
2499,0.08834813123304361,19
2500,0.11697416737392421,0
2501,0.18121452289678869,1
2502,0.09853627317123609,2
2503,0.09426576081531526,3
2504,0.18484232709567455,4
2505,0.23070040219662324,5
2506,0.37833904387626627,6
2507,0.27398510676069598,7
2508,0.24153824152614101,8
2509,0.10868150087997730,9
2510,0.10865132129912251,10
2511,0.13483025858310208,11
2512,0.13368708176599270,12
2513,0.16128729028458400,13
2514,0.08879354303918148,14
2515,0.15426746880871944,15
2516,0.26119976435183812,16
2517,0.08829156519256134,17
2518,0.09047575413246239,18
2519,0.10987591988230538,19
2520,0.18613239799661307,0
2521,0.11823209655207444,1
2522,0.30858517674512548,2
2523,0.12743297019649602,3
2524,0.15895469957626063,4
2525,0.10053917350958042,5
2526,0.09361052201835565,6
2527,0.13181552208209074,7
2528,0.21352880877206731,8
2529,0.07951241483707161,9
2530,0.10441940489265517,10
2531,0.08458003180120841,11
2532,0.21028514784073732,12
2533,0.15620188420139897,13
2534,0.09024355329149120,14
2535,0.13700822624927683,15
2536,0.08894934135600061,16
2537,0.09132745038704695,17
2538,0.10261915657550875,18
2539,0.08570664906241392,19
2540,0.12893456619505245,0
2541,0.16170878009609463,1
2542,0.09759525426976479,2
2543,0.14985568103675048,3
2544,0.12437797513930632,4
2545,0.06519912789015260,5
2546,0.19040924889485145,6
2547,0.13295281915043008,7
2548,0.17268106397163774,8
2549,0.08942129961109749,9
2550,0.19765429436595139,10
2551,0.14307153499443839,11
2552,0.18476407480129875,12
2553,0.14287967707895366,13
2554,0.08992165248388112,14
2555,0.13414821579531327,15
2556,0.14754360388153942,16
2557,0.30234267916901963,17
2558,0.10680242093407527,18
2559,0.18739673638907295,19
2560,0.18893356228234742,0
2561,0.08574599259756052,1
2562,0.06560783969381991,2
2563,0.10232204442092249,3
2564,0.17417764662235363,4
2565,0.10994658662133040,5
2566,0.09768973067430781,6
2567,0.11242631017871180,7
2568,0.17358984621212398,8
2569,0.06998360454838051,9
2570,0.13136536601239399,10
2571,0.14490039213041520,11
2572,0.18208661153488620,12
2573,0.35676171623145680,13
2574,0.09961896537819512,14
2575,0.10851893914602972,15
2576,0.20711254742679991,16
2577,0.12987801920334968,17
2578,0.08213197287229060,18
2579,0.09350042423833625,19
2580,0.30244722953582875,0
2581,0.09861418721212466,1
2582,0.24329461578030465,2
2583,0.16892069861889458,3
2584,0.23988260743801909,4
2585,0.20553749682256539,5
2586,0.18159841912760000,6
2587,0.15883363824141478,7
2588,0.37274502917410302,8
2589,0.13886027190897957,9
2590,0.15153833026259639,10
2591,0.12943668052358132,11
2592,0.11936247604438700,12
2593,0.19559078992808077,13
2594,0.08966511123421214,14
2595,0.21903394697524176,15
2596,0.12687888129542563,16
2597,0.12888450356649045,17
2598,0.14958350215174260,18
2599,0.18732058630269266,19
2600,0.08179773410702802,0
2601,0.38461663970341409,1
2602,0.14071088899875531,2
2603,0.11321576574967021,3
2604,0.14547921468490510,4
2605,0.17736845519571448,5
2606,0.08178775336306393,6
2607,0.13209078472363306,7
2608,0.09805680086872165,8
2609,0.14172336870755164,9
2610,0.10666582122046010,10
2611,0.08878188813589744,11
2612,0.08184895938957239,12
2613,0.16594641237269095,13
2614,0.10772676894975447,14
2615,0.13832368748760920,15
2616,0.14838345978824802,16
2617,0.19825083509903729,17
2618,0.11922359523341992,18
2619,0.09147801552545619,19
2620,0.17283346343909228,0
2621,0.24564460423900492,1
2622,0.10381356975016573,2
2623,0.14262947027001549,3
2624,0.07954331928319076,4
2625,0.10171344389850022,5
2626,0.13319554773509054,6
2627,0.20405611667955648,7
2628,0.14782275812460616,8
2629,0.09509400838303726,9
2630,0.09506634198619970,10
2631,0.10470138467239087,11
2632,0.24097403119750599,12
2633,0.09684465024638250,13
2634,0.09803004663024933,14
2635,0.12072796638899692,15
2636,0.21687976695843064,16
2637,0.13714965100811694,17
2638,0.08660268901605334,18
2639,0.08394356930171826,19
2640,0.23158294959431613,0
2641,0.14447955156509901,1
2642,0.16775405717499831,2
2643,0.21147055890926525,3
2644,0.23007206070211733,4
2645,0.35565895113935453,5
2646,0.20305233871804174,6
2647,0.07758565724850797,7
2648,0.08443725290400715,8
2649,0.15904475317464847,9
2650,0.17987230898240997,10
2651,0.17727415258425244,11
2652,0.18303023327123669,12
2653,0.28896509121641589,13
2654,0.11681490311538205,14
2655,0.08177887229792727,15
2656,0.14515690687872318,16
2657,0.08096320002645996,17
2658,0.13297414305371530,18
2659,0.08223063525648895,19
2660,0.06953779613108316,0
2661,0.11199584397481066,1
2662,0.08448714624820799,2
2663,0.20045987833281831,3
2664,0.22481482016725790,4
2665,0.09677582247012187,5
2666,0.08240929173477976,6
2667,0.17686066445949217,7
2668,0.10401794661012523,8
2669,0.12052212458307522,9
2670,0.14828652978227613,10
2671,0.07567502967422637,11
2672,0.14441017248104565,12
2673,0.12258925416791995,13
2674,0.20993540088872992,14
2675,0.23228684103648711,15
2676,0.10178024228131743,16
2677,0.25943560765740703,17
2678,0.10822750577745514,18
2679,0.13173197361711192,19
2680,0.15897083880104085,0
2681,0.10153474485026709,1
2682,0.10737987111380076,2
2683,0.16340034530064806,3
2684,0.13958419845332409,4
2685,0.11140172775777080,5
2686,0.13750453390040213,6
2687,0.32848991819727646,7
2688,0.11104399370671006,8
2689,0.10401992532812258,9
2690,0.15449799227559849,10
2691,0.08130681405249410,11
2692,0.21601623979409301,12
2693,0.12073576217049981,13
2694,0.17881569514559859,14
2695,0.11183376881458873,15
2696,0.17469531700992894,16
2697,0.16439345893676327,17
2698,0.13971685272739748,18
2699,0.24873268735618381,19
2700,0.10312178102557264,0
2701,0.11863629961509456,1
2702,0.15135841684399351,2
2703,0.10460781322823483,3
2704,0.17890891400763992,4
2705,0.26279695757232246,5
2706,0.19973690376642400,6
2707,0.14904665133055256,7
2708,0.15304297877905254,8
2709,0.12414625086466997,9
2710,0.18673408437531563,10
2711,0.12032455117647353,11
2712,0.13007914721941510,12
2713,0.12750467520725534,13
2714,0.23791792197507677,14
2715,0.26036410086591238,15
2716,0.09763518124733256,16
2717,0.11477882228359615,17
2718,0.10773533734831567,18
2719,0.07590545977208726,19
2720,0.22616682736511323,0
2721,0.14663576238368481,1
2722,0.29703356928960861,2
2723,0.17005636202839131,3
2724,0.11166673799474028,4
2725,0.12432477912808099,5
2726,0.08679775901338745,6
2727,0.28915126287978843,7
2728,0.16359901035475310,8
2729,0.14765372605690222,9
2730,0.11187330151943251,10
2731,0.16967888676103332,11
2732,0.32661423340820234,12
2733,0.14920848168299944,13
2734,0.13792917730163073,14
2735,0.10950400982941519,15
2736,0.20836546968362685,16
2737,0.07449356012346323,17
2738,0.16481828016700956,18
2739,0.18305222575350272,19
2740,0.22447949337413747,0
2741,0.11777504848864227,1
2742,0.07829423615109703,2
2743,0.11899797606454504,3
2744,0.13324010038846187,4
2745,0.19734505456330037,5
2746,0.10206561331551003,6
2747,0.09488212801328472,7
2748,0.08116572260400723,8
2749,0.08086071451481691,9
2750,0.17860571962071337,10
2751,0.15490747203167343,11
2752,0.12606759463578024,12
2753,0.11191085123182473,13
2754,0.15025260656668016,14
2755,0.16830698381007825,15
2756,0.11114599932134429,16
2757,0.07583141389250564,17
2758,0.09169861354217108,18
2759,0.07084926815772671,19
2760,0.07876329451384752,0
2761,0.11293635645508923,1
2762,0.16105398623653228,2
2763,0.11993934211756178,3
2764,0.13498291380351746,4
2765,0.10345598850997306,5
2766,0.14482141739196672,6
2767,0.08945358609807949,7
2768,0.07775826506479652,8
2769,0.16707749488349272,9
2770,0.11126662288225389,10
2771,0.07849462785609096,11
2772,0.16158429282005354,12
2773,0.22777191001631353,13
2774,0.10468459880381970,14
2775,0.34271829741054721,15
2776,0.23560374750055318,16
2777,0.19695060524411373,17
2778,0.17776273467175568,18
2779,0.13029558905981498,19
2780,0.09180035581494014,0
2781,0.15411418662368151,1
2782,0.11550151569108562,2
2783,0.15978654097000930,3
2784,0.06916772619150766,4
2785,0.12978247168666718,5
2786,0.13856558696940052,6
2787,0.09984687895501057,7
2788,0.18805248503794281,8
2789,0.23288786940258527,9
2790,0.08773005035065312,10
2791,0.13067859505635793,11
2792,0.19612732885452711,12
2793,0.07534040552930350,13
2794,0.24911866473650562,14
2795,0.15086456480155630,15
2796,0.08160315792810699,16
2797,0.16072611631059147,17
2798,0.09858736114186092,18
2799,0.14008321100077242,19
2800,0.10870735630202188,0
2801,0.10035235968869252,1
2802,0.09149440990377374,2
2803,0.09782438557993996,3
2804,0.18310159666432785,4
2805,0.13963906573216614,5
2806,0.08507437839189587,6
2807,0.22144414968699111,7
2808,0.07053373886070459,8
2809,0.22039136311733892,9
2810,0.11799517918085324,10
2811,0.10818353175426769,11
2812,0.11446115736894591,12
2813,0.09225029630245915,13
2814,0.12728815264288640,14
2815,0.17087702231975929,15
2816,0.12612498279101925,16
2817,0.40345175533415789,17
2818,0.14334138573397259,18
2819,0.24304506691328581,19
2820,0.16109277714615322,0
2821,0.11625316695850095,1
2822,0.12731905951857517,2
2823,0.18213315605829417,3
2824,0.10504688852880545,4
2825,0.31138454652581837,5
2826,0.21213825256348495,6
2827,0.32923723088390466,7
2828,0.09734390621185321,8
2829,0.20044407438594469,9
2830,0.21407131226378567,10
2831,0.14814038308050348,11
2832,0.07867015960618129,12
2833,0.08009872163695138,13
2834,0.10243604007115989,14
2835,0.21385374206179475,15
2836,0.08225862195735467,16
2837,0.13563347831888364,17
2838,0.08133822014071601,18
2839,0.18087634056905061,19
2840,0.07828341179665725,0
2841,0.13951956520300379,1
2842,0.14703977550520295,2
2843,0.12132742103543448,3
2844,0.14556405486965718,4
2845,0.15879442267766175,5
2846,0.33264902407022390,6
2847,0.12212412654963867,7
2848,0.12748306565526818,8
2849,0.10188894477712843,9
2850,0.07677873426348703,10
2851,0.25963160047693301,11
2852,0.15448746613194242,12
2853,0.28399716211534570,13
2854,0.17702213848371001,14
2855,0.29434518552913375,15
2856,0.18855559002966688,16
2857,0.12241927719547231,17
2858,0.15958910091359138,18
2859,0.07758428602469492,19
2860,0.15051310585583907,0
2861,0.08146047112663594,1
2862,0.16150274245134702,2
2863,0.23724569348507168,3
2864,0.21019789492757329,4
2865,0.20107137706859241,5
2866,0.18581263785621632,6
2867,0.16381949517489430,7
2868,0.18791307655321571,8
2869,0.28300013593792728,9
2870,0.11026740568331680,10
2871,0.08504630389879787,11
2872,0.11823718025293978,12
2873,0.15495791354094868,13
2874,0.15256032206390835,14
2875,0.27186071737366213,15
2876,0.13194801694032304,16
2877,0.08695893485012765,17
2878,0.10830137992149594,18
2879,0.09316034322742028,19
2880,0.07589539334586098,0
2881,0.12302946357059315,1
2882,0.08923762369392682,2
2883,0.28880014854918340,3
2884,0.14766530782914197,4
2885,0.16327229925252396,5
2886,0.37423777706777922,6
2887,0.25007132877483984,7
2888,0.16538223147234468,8
2889,0.11649267801446112,9
2890,0.18093843724316055,10
2891,0.12979447578972303,11
2892,0.15897476892127188,12
2893,0.07379018806303975,13
2894,0.20502977592348165,14
2895,0.22000138646408696,15
2896,0.11163737474348431,16
2897,0.22297543351969545,17
2898,0.39781799703607690,18
2899,0.08376217421268585,19
2900,0.09624906371531547,0
2901,0.33025377188344485,1
2902,0.13665786710719519,2
2903,0.16418083899921487,3
2904,0.08817135729394301,4
2905,0.09579860860791573,5
2906,0.18191992451412226,6
2907,0.09836704835662489,7
2908,0.10660577111447600,8
2909,0.09384428265007271,9
2910,0.15978101582819121,10
2911,0.09944378142418636,11
2912,0.16479929303156096,12
2913,0.08496561914265316,13
2914,0.36610231572582730,14
2915,0.07903358885468748,15
2916,0.42810454720090091,16
2917,0.09396254756906922,17
2918,0.13625877626127553,18
2919,0.08567562884991992,19
2920,0.12991042192763150,0
2921,0.13198081938330303,1
2922,0.13627513762288251,2
2923,0.10041658513419158,3
2924,0.14299767656993365,4
2925,0.25153573620838582,5
2926,0.15855856847401317,6
2927,0.10333472683338697,7
2928,0.09059952043710010,8
2929,0.20361483333780261,9
2930,0.26109755346738045,10
2931,0.13280371677515745,11
2932,0.10165844389950510,12
2933,0.10177884905006349,13
2934,0.10701459181655695,14
2935,0.11636227822796820,15
2936,0.16584728882383704,16
2937,0.25940380675104530,17
2938,0.19671069375344558,18
2939,0.19437691978749483,19
2940,0.08854879457502761,0
2941,0.06921055574016402,1
2942,0.32658203105802913,2
2943,0.11727836291733901,3
2944,0.17794715879320500,4
2945,0.12692630279906814,5
2946,0.13221372408702897,6
2947,0.13417452787502646,7
2948,0.19067418592210789,8
2949,0.11615348574954952,9
2950,0.27588497408186402,10
2951,0.10200182931135914,11
2952,0.29539857879422399,12
2953,0.21306333493772139,13
2954,0.21988626398807093,14
2955,0.18383362639445899,15
2956,0.12189980380583396,16
2957,0.29495347852527454,17
2958,0.12427878755272745,18
2959,0.14368024200140589,19
2960,0.17280986183016439,0
2961,0.13972882250128810,1
2962,0.11991092323151817,2
2963,0.18026933466092143,3
2964,0.10690307622081763,4
2965,0.14909446516377944,5
2966,0.21183838659997617,6
2967,0.06960243160650872,7
2968,0.07839156323254641,8
2969,0.11336787222880898,9
2970,0.10834487749723748,10
2971,0.13202856752523490,11
2972,0.10682872874766623,12
2973,0.08161526498274206,13
2974,0.22870873046998524,14
2975,0.30493548481657651,15
2976,0.12690677998408545,16
2977,0.12080422669982240,17
2978,0.12852823023854631,18
2979,0.09713548629536267,19
2980,0.08231176586355785,0
2981,0.21169737785911075,1
2982,0.11062321590798282,2
2983,0.20794147415340936,3
2984,0.14704923327629565,4
2985,0.11871822908867412,5
2986,0.35256249744351165,6
2987,0.09213583848598246,7
2988,0.20099502805027364,8
2989,0.09595384349177716,9
2990,0.09695094720565652,10
2991,0.09020935874959252,11
2992,0.12868163790787907,12
2993,0.11026725792336994,13
2994,0.08161443338618074,14
2995,0.11479282739090828,15
2996,0.08990975918524569,16
2997,0.17220724177567517,17
2998,0.23223912850498996,18
2999,0.13178679926199580,19
3000,0.28957016158610710,0
3001,0.14612468204057974,1
3002,0.08697475757153721,2
3003,0.13243263134066963,3
3004,0.07600477485966171,4
3005,0.09388587563330683,5
3006,0.22228584266208573,6
3007,0.13671953952772020,7
3008,0.30645194236380258,8
3009,0.14539182724470440,9
3010,0.24679580806191603,10
3011,0.19577753005701476,11
3012,0.09451235461743152,12
3013,0.46713180341823307,13
3014,0.20552729937644276,14
3015,0.06689346379969879,15
3016,0.14208383372423550,16
3017,0.35512604464030922,17
3018,0.15566154740322030,18
3019,0.53944453407484283,19
3020,0.11725183833444278,0
3021,0.17320145231920353,1
3022,0.18243025405765728,2
3023,0.14483833944568603,3
3024,0.18803194570589088,4
3025,0.10658963207231639,5
3026,0.12475706914631669,6
3027,0.10447001898077207,7
3028,0.11826030176015179,8
3029,0.15890267658953328,9
3030,0.14542105227597957,10
3031,0.07983411080216253,11
3032,0.15213129095045375,12
3033,0.23621397463419919,13
3034,0.12629105029007828,14
3035,0.11347989145317579,15
3036,0.12711301497458105,16
3037,0.09336063288238211,17
3038,0.14405082155218546,18
3039,0.21129534676112277,19
3040,0.10293488585535621,0
3041,0.29089881601634676,1
3042,0.25348192446257722,2
3043,0.10445836094556718,3
3044,0.17653761406367491,4
3045,0.08760403193632925,5
3046,0.11729715856263230,6
3047,0.12925864385349095,7
3048,0.20817225843303810,8
3049,0.14237292912397001,9
3050,0.14701690599569811,10
3051,0.12190439150741522,11
3052,0.13946011174775430,12
3053,0.11631848550445589,13
3054,0.08285776778222056,14
3055,0.30581558996889552,15
3056,0.08708612144022347,16
3057,0.13710959677778228,17
3058,0.10095268653940458,18
3059,0.22388919165349686,19
3060,0.09795595625835750,0
3061,0.14453884608539463,1
3062,0.10210317593636992,2
3063,0.15285652857535764,3
3064,0.09168475248143493,4
3065,0.12534370196254899,5
3066,0.10936169317183508,6
3067,0.15141942175174414,7
